 0.95704E-04 0.82965E-05 0.00000E+00    31010     2353    5      148 0.155E+07 0.60655E-09  0.95704E-04  0.64142E-06  0.64142E-06      148
   3    0.48996E-04    0.13977E-04    0.18042E+02    0.41841E-01    0.48996E-04
   4    0.91207E-04    0.10566E-04    0.10362E+02    0.40862E-01    0.91207E-04
   5    0.97047E-04    0.37300E-05    0.48617E+01    0.14496E-01    0.97047E-04
