 0.86647E-01 0.90642E-03 0.00000E+00    35010     4480    3     1165 0.134E+05 0.24056E-06  0.86647E-01  0.73669E-04  0.73669E-04     1165
   1    0.82704E-01    0.29979E-02    0.25631E+01    0.59322E+01    0.82704E-01
   2    0.87826E-01    0.16616E-02    0.18919E+01    0.58075E+01    0.87826E-01
   3    0.86603E-01    0.10615E-02    0.17334E+01    0.48018E+01    0.86603E-01
