 0.86757E-01 0.92327E-03 0.00000E+00    35010     4389    3     1257 0.145E+05 0.24139E-06  0.86757E-01  0.68362E-04  0.68362E-04     1257
   1    0.90461E-01    0.30648E-02    0.23957E+01    0.37179E+01    0.90461E-01
   2    0.85215E-01    0.16306E-02    0.19135E+01    0.79522E+01    0.85215E-01
   3    0.86900E-01    0.10479E-02    0.17053E+01    0.48854E+01    0.86900E-01
