 0.84393E-01 0.84992E-03 0.00000E+00    35010     4269    3     1307 0.155E+05 0.23207E-06  0.84393E-01  0.63966E-04  0.63966E-04     1307
   1    0.87077E-01    0.29867E-02    0.24253E+01    0.33697E+01    0.87077E-01
   2    0.85695E-01    0.15832E-02    0.18474E+01    0.49801E+01    0.85695E-01
   3    0.83545E-01    0.98526E-03    0.16678E+01    0.51408E+01    0.83545E-01
